CarID,Manufacturer,Model,Engine size,Fuel_Type,Year_of_Manufacturing,Mileage,Price,DealerID
C23594,Toyota,Yaris,1.0,Petrol,1996,128710,2360,30
C08038,VW,Golf,1.6,Hybrid,2007,144662,6909,17
C46977,Toyota,Prius,1.4,Hybrid,1991,267617,929,28
C16400,VW,Polo,1.0,Petrol,1987,197486,646,36
C45786,Toyota,RAV4,2.0,Petrol,2014,38871,31623,48
C34616,BMW,Z4,2.2,Petrol,1992,121296,3925,34
C07625,Porsche,Cayenne,3.5,Petrol,1996,166569,6422,2
C13662,VW,Passat,1.8,Diesel,2008,133616,9332,10
C37737,VW,Polo,1.2,Petrol,2014,45594,13644,49
C26542,VW,Passat,1.4,Diesel,2005,140092,6399,30
C13268,Ford,Focus,1.6,Petrol,2004,152796,5252,15
C18083,Ford,Fiesta,1.2,Petrol,1997,129828,2366,29
C48086,Ford,Mondeo,1.4,Diesel,2009,65509,13677,31
C42768,BMW,Z4,3.0,Petrol,2003,112730,10189,15
C04071,Ford,Fiesta,1.4,Petrol,1993,217948,927,3
C16287,Toyota,RAV4,2.4,Hybrid,1998,110835,8787,10
C01119,Ford,Fiesta,1.2,Petrol,2021,19592,24655,10
C10075,VW,Polo,1.4,Petrol,2019,15792,24419,3
C11374,Toyota,Yaris,1.2,Hybrid,1995,247986,1036,4
C32685,VW,Passat,1.6,Diesel,1996,144298,3629,48
C46434,Toyota,Yaris,1.0,Hybrid,2008,96894,8015,20
C25350,VW,Polo,2.0,Petrol,2022,1197,38466,42
C06716,BMW,M5,5.0,Petrol,2012,53898,65080,35
C34568,Toyota,RAV4,2.2,Petrol,2019,23063,50707,14
C01031,Porsche,718 Cayman,2.0,Petrol,1992,139701,3916,19
C22754,VW,Polo,1.2,Petrol,2013,73125,10690,15
C11762,Ford,Fiesta,1.0,Petrol,1995,83569,2665,24
C35897,Toyota,Yaris,1.0,Hybrid,2012,37727,15474,36
C14493,VW,Passat,1.8,Diesel,2000,189246,3445,15
C25086,VW,Golf,1.6,Diesel,1990,217343,1043,22
C20396,VW,Passat,1.6,Diesel,2009,98170,12316,45
C04814,Ford,Fiesta,1.4,Petrol,2012,70468,10714,46
C08995,Toyota,Prius,1.0,Hybrid,2007,80169,10972,16
C49692,VW,Golf,2.0,Petrol,1993,168071,2086,35
C21375,Toyota,Prius,1.0,Hybrid,2015,34309,25070,19
C30243,Ford,Mondeo,1.6,Diesel,2011,83905,14746,20
C47579,Toyota,Prius,1.8,Hybrid,2003,86064,10821,9
C01165,VW,Polo,1.6,Petrol,2002,93297,5151,44
C24811,Toyota,Yaris,1.2,Hybrid,2019,26122,28910,16
C21110,Ford,Focus,1.8,Petrol,2002,174544,4063,24
C03698,Porsche,911,3.5,Petrol,2003,208259,10631,16
C11439,Toyota,Prius,1.8,Hybrid,1997,85441,7285,40
C04470,BMW,Z4,2.4,Petrol,1997,174826,3702,49
C09808,Toyota,RAV4,2.0,Hybrid,1990,293658,955,1
C47768,Toyota,RAV4,2.0,Hybrid,2014,60577,33157,34
C06749,Ford,Focus,1.8,Petrol,2012,52294,19821,22
C49185,VW,Polo,1.6,Petrol,2011,82739,10114,29
C17379,Ford,Focus,1.4,Diesel,2006,74797,10620,37
C36885,Ford,Fiesta,1.4,Petrol,1998,221021,1259,11
C13357,VW,Polo,2.0,Petrol,2019,19360,28625,31
C32405,Toyota,Prius,1.8,Hybrid,2011,57506,22348,37
C42455,Ford,Mondeo,2.0,Diesel,1990,92041,3838,28
C46066,VW,Passat,1.8,Diesel,2010,60520,18093,26
C11539,VW,Golf,1.6,Petrol,2007,67335,10207,14
C02009,Toyota,Prius,1.8,Hybrid,2000,119176,6944,7
C03222,Ford,Mondeo,1.8,Diesel,2012,93986,15566,20
C44997,Toyota,Prius,1.4,Hybrid,2016,49518,28928,22
C18763,VW,Polo,2.0,Petrol,2004,114189,5640,29
C14166,Toyota,RAV4,2.0,Hybrid,2015,68540,33639,50
C40684,VW,Golf,2.0,Diesel,2008,115278,9101,33
C25081,Toyota,RAV4,1.8,Hybrid,2006,130111,11185,4
C01823,BMW,M5,4.4,Petrol,2018,28558,106073,10
C44662,Ford,Fiesta,1.2,Petrol,2018,44586,17464,47
C06849,Toyota,RAV4,1.8,Hybrid,2005,41313,19470,30
C12636,Toyota,Yaris,1.4,Hybrid,1997,154855,2902,42
C37669,Ford,Focus,1.6,Petrol,2002,119360,5996,44
C06096,Porsche,911,2.6,Petrol,2014,37866,69984,37
C39249,Toyota,Yaris,1.2,Petrol,1985,229045,527,38
C10578,Toyota,Prius,1.8,Hybrid,2004,61730,13638,14
C31075,VW,Golf,1.4,Diesel,1991,310363,438,43
C29113,BMW,X3,3.0,Petrol,2005,83620,15106,1
C10193,VW,Golf,2.0,Petrol,2008,74575,11621,19
C00315,Toyota,Yaris,1.2,Petrol,1997,174912,1892,31
C11450,Ford,Fiesta,1.4,Petrol,1995,256035,748,38
C30746,VW,Golf,1.8,Hybrid,2016,42938,27634,30
C29703,Toyota,Yaris,1.2,Petrol,1997,113333,3111,27
C27659,Ford,Fiesta,1.0,Petrol,2016,25841,15575,30
C23686,VW,Polo,1.2,Diesel,2000,87472,4273,3
C28376,Toyota,RAV4,1.8,Hybrid,1999,17730,14940,10
C03086,Toyota,RAV4,1.8,Hybrid,2011,51067,27360,42
C49372,VW,Golf,1.8,Diesel,2016,48662,23347,41
C03752,Toyota,RAV4,2.0,Hybrid,2003,133739,9380,23
C05049,Porsche,911,3.5,Petrol,2009,90179,41323,29
C29187,Ford,Fiesta,1.0,Petrol,2014,57433,11269,18
C30709,VW,Passat,1.8,Diesel,2018,37123,35654,32
C20147,BMW,Z4,3.0,Petrol,1990,189943,2278,33
C32250,Ford,Mondeo,2.0,Diesel,1996,164815,3243,41
C04970,Toyota,Prius,1.4,Hybrid,2013,78673,19568,33
C30526,Toyota,Prius,1.0,Hybrid,2014,48492,21533,37
C18495,BMW,Z4,3.0,Petrol,2010,85610,19801,41
C38065,Toyota,RAV4,2.0,Hybrid,2013,93288,24808,14
C41837,BMW,Z4,2.4,Petrol,2001,77524,10280,24
C32753,Ford,Mondeo,1.8,Diesel,1996,176571,2785,5
C20074,VW,Polo,1.0,Petrol,2021,10856,24210,49
C26274,Ford,Focus,1.6,Petrol,2014,44977,22342,24
C13650,VW,Polo,1.4,Petrol,1993,195165,1165,31
C25534,VW,Polo,1.2,Petrol,1994,223610,895,33
C17522,BMW,X3,2.0,Petrol,1996,173343,3361,9
C25481,VW,Golf,2.0,Diesel,1995,145684,3012,43
C48235,VW,Polo,1.6,Petrol,2009,95529,8084,11
C48788,Ford,Focus,1.6,Diesel,2004,76666,9811,20
C32390,VW,Golf,1.2,Petrol,1996,123168,2839,28
C05087,VW,Polo,1.4,Petrol,1995,124940,2384,5
C17253,Ford,Fiesta,1.2,Hybrid,2000,165562,2592,11
C04040,VW,Polo,1.4,Diesel,2014,69295,13297,37
C18387,Toyota,Yaris,1.0,Petrol,2021,22098,25702,29
C04247,Ford,Fiesta,1.2,Petrol,1985,73016,1611,2
C18628,VW,Passat,1.4,Diesel,2005,79076,10101,31
C00880,VW,Polo,1.2,Petrol,2014,71010,11591,48
C23299,VW,Golf,1.8,Diesel,2017,40827,26178,5
C29753,VW,Polo,1.6,Diesel,2014,99295,11527,30
C30173,Toyota,Yaris,1.4,Hybrid,2009,17746,16794,27
C28560,Ford,Focus,1.0,Diesel,2012,102621,10996,14
C18864,VW,Golf,1.4,Diesel,2004,142549,4709,22
C43344,Toyota,Prius,1.4,Hybrid,1996,152612,3595,22
C34211,Toyota,RAV4,2.4,Hybrid,2014,30113,43757,11
C26084,VW,Passat,2.0,Petrol,2015,50931,26944,11
C01942,BMW,X3,2.0,Diesel,2020,22096,51814,38
C22226,VW,Golf,1.4,Diesel,2018,22215,27482,8
C44692,Toyota,Yaris,1.2,Petrol,1995,119627,2595,44
C43240,Ford,Mondeo,2.0,Hybrid,1996,144508,4382,44
C23860,VW,Golf,1.2,Diesel,1994,140702,2272,46
C14159,Ford,Mondeo,1.6,Diesel,2002,93213,7577,40
C33876,VW,Polo,1.0,Petrol,1995,141087,1773,50
C48105,Porsche,Cayenne,2.6,Petrol,2006,85552,20224,32
C23450,Toyota,Prius,1.4,Hybrid,1997,203860,2479,18
C06624,Toyota,RAV4,1.8,Hybrid,1995,228983,2309,16
C38265,Ford,Focus,1.6,Petrol,2007,90256,10380,31
C26242,Ford,Mondeo,2.0,Diesel,2016,27520,32915,47
C47592,Toyota,RAV4,2.4,Petrol,1993,88406,6181,34
C24156,Toyota,RAV4,2.2,Hybrid,2006,126952,12675,34
C32059,Toyota,RAV4,2.2,Hybrid,2013,69511,30678,24
C09332,VW,Golf,1.6,Diesel,1990,115284,2451,48
C43565,VW,Golf,1.4,Petrol,2003,172827,3265,18
C03494,BMW,Z4,3.0,Petrol,2015,77844,29164,20
C04879,Ford,Focus,1.0,Petrol,2010,122617,7881,47
C47063,Ford,Focus,1.0,Petrol,2007,77898,8946,28
C00999,VW,Passat,1.4,Petrol,2019,32159,32955,39
C37087,VW,Golf,1.6,Petrol,1995,268751,865,5
C36438,Toyota,Prius,1.8,Hybrid,2001,59190,11350,12
C34750,Ford,Mondeo,1.4,Petrol,2004,112199,6706,12
C28617,BMW,M5,4.4,Petrol,1992,258950,3049,37
C37096,Ford,Focus,1.8,Petrol,2001,99224,6918,28
C22811,Toyota,RAV4,2.0,Petrol,1991,98709,4585,28
C07143,Ford,Focus,1.4,Diesel,1993,199248,1667,25
C21559,VW,Polo,1.6,Petrol,2018,17897,24144,23
C09936,Ford,Focus,1.8,Petrol,2020,14548,42097,5
C04789,Toyota,Prius,1.0,Hybrid,2020,23828,37150,45
C30511,Ford,Fiesta,1.4,Petrol,1998,166325,2029,14
C31190,Toyota,RAV4,2.2,Hybrid,2009,79547,21951,27
C20084,Toyota,RAV4,2.0,Hybrid,2020,23521,61858,36
C10824,Ford,Mondeo,2.0,Diesel,1996,270210,1263,20
C00673,VW,Polo,1.6,Petrol,2001,129115,3681,17
C15595,Ford,Fiesta,1.0,Petrol,2009,105196,5802,7
C43049,VW,Passat,1.6,Petrol,1999,220812,2188,47
C21912,Toyota,RAV4,2.2,Hybrid,2015,109018,26491,29
C11869,Ford,Mondeo,2.0,Diesel,1995,189428,2458,33
C34691,VW,Golf,1.4,Petrol,2018,31334,24855,4
C11322,VW,Golf,1.8,Petrol,2003,179228,3505,11
C44212,Ford,Focus,1.4,Petrol,1989,261975,688,27
C24615,Ford,Mondeo,1.8,Diesel,2001,176631,3885,1
C12006,VW,Golf,1.2,Petrol,2015,63027,15501,46
C03940,Toyota,Prius,1.4,Hybrid,1994,233219,1559,46
C04614,VW,Passat,1.8,Petrol,2004,139750,6483,26
C36760,Porsche,718 Cayman,2.4,Petrol,2006,112549,13479,18
C31459,VW,Passat,1.4,Diesel,1999,77731,6834,37
C44953,Toyota,Yaris,1.4,Petrol,2018,25222,24468,24
C04348,BMW,X3,2.0,Diesel,1998,125022,5981,46
C39328,Ford,Focus,2.0,Hybrid,1998,165892,4236,11
C49923,BMW,M5,4.0,Petrol,2011,79247,46062,7
C22394,Toyota,RAV4,2.4,Hybrid,1991,170152,3425,30
C03157,Toyota,Prius,1.8,Hybrid,2015,22808,35917,20
C29918,Ford,Fiesta,1.2,Petrol,2007,114887,5172,40
C37224,Ford,Mondeo,2.0,Diesel,2006,103322,10276,3
C13479,BMW,X3,2.0,Diesel,2006,56036,16642,21
C13872,VW,Polo,1.0,Petrol,1991,268546,442,24
C38556,Toyota,Yaris,1.4,Petrol,2011,91752,10016,39
C25330,VW,Polo,2.0,Petrol,2002,113674,4955,25
C44685,Ford,Focus,1.6,Diesel,2010,109065,11604,47
C00986,Toyota,Yaris,1.2,Petrol,2010,63891,10499,12
C37140,VW,Golf,1.2,Petrol,1998,147652,2671,8
C35034,Ford,Focus,2.0,Petrol,1985,199715,1108,9
C23731,BMW,Z4,2.0,Petrol,2019,24930,43276,14
C07531,VW,Polo,2.0,Petrol,1993,322395,428,16
C44395,Toyota,Yaris,1.4,Hybrid,1993,167556,1999,10
C32949,Ford,Fiesta,1.0,Petrol,1985,203894,521,32
C30878,VW,Polo,1.2,Petrol,2019,24472,21553,32
C29931,BMW,X3,3.0,Petrol,2005,93608,14074,43
C23416,Ford,Mondeo,1.4,Diesel,2014,86926,16495,44
C06060,VW,Polo,1.0,Petrol,1992,79577,2302,33
C23680,VW,Passat,1.4,Diesel,2005,97947,8838,19
C15941,Toyota,RAV4,2.0,Hybrid,1997,221910,2964,49
C06949,Toyota,RAV4,2.0,Hybrid,2009,126502,14813,45
C30096,Toyota,Prius,1.8,Hybrid,2018,44805,38584,29
C41340,BMW,Z4,2.4,Petrol,2011,57225,22904,39
C49599,Ford,Fiesta,1.0,Diesel,2012,50457,10822,9
C33184,Ford,Mondeo,2.0,Diesel,2002,180731,4227,3
C16581,VW,Passat,1.6,Diesel,2015,65774,23005,20
C01389,Ford,Focus,1.8,Diesel,1998,177695,3181,23
C21351,Toyota,Prius,1.4,Hybrid,2015,27812,30796,11
C49751,VW,Passat,1.4,Diesel,2010,107048,11536,33
C34432,VW,Polo,1.0,Petrol,2007,78388,6311,28
C24455,VW,Passat,1.4,Petrol,2018,35761,30188,23
C40360,Toyota,RAV4,1.8,Hybrid,2011,62417,25448,28
C18578,Toyota,Prius,1.8,Hybrid,2017,53799,34135,21
C33452,VW,Golf,1.4,Petrol,2017,50005,20787,5
C47853,BMW,X3,2.0,Petrol,2019,20502,46573,46
C00005,VW,Polo,1.0,Petrol,2006,127869,4101,39
C29183,Toyota,Prius,1.8,Hybrid,1991,136219,3335,33
C08231,Porsche,718 Cayman,4.0,Petrol,2007,50228,28624,2
C05947,Toyota,Yaris,1.4,Hybrid,1997,141997,3223,21
C07823,Ford,Focus,1.8,Petrol,2018,34771,32888,10
C19487,Ford,Focus,1.0,Diesel,2018,21552,27753,3
C15385,Ford,Fiesta,1.0,Petrol,2018,39535,16436,10
C41100,Toyota,Yaris,1.0,Petrol,2003,174553,2585,20
C18184,VW,Passat,1.6,Diesel,2007,114417,9553,20
C27162,VW,Polo,1.2,Petrol,2014,56220,12767,30
C11646,Ford,Focus,1.4,Petrol,2008,114711,8670,24
C24391,VW,Polo,2.0,Petrol,2013,60933,14960,21
C04851,VW,Polo,1.6,Petrol,2020,13754,28212,16
C47436,Toyota,RAV4,2.2,Hybrid,2006,101169,15409,30
C42207,VW,Golf,1.4,Petrol,2014,79996,13976,27
C45341,Ford,Focus,1.6,Petrol,1989,91455,3100,17
C28170,BMW,Z4,2.0,Petrol,1992,126368,3598,34
C03420,Toyota,Yaris,1.2,Hybrid,1995,34599,5559,36
C42591,Porsche,Cayenne,3.0,Petrol,2003,112793,14582,11
C38735,Ford,Focus,2.0,Diesel,1992,224329,1490,33
C36720,VW,Passat,1.6,Diesel,2013,95792,16360,48
C29498,Ford,Fiesta,1.4,Petrol,2008,46772,9556,30
C04363,Toyota,Prius,1.4,Hybrid,2007,85225,12534,1
C04029,Toyota,Yaris,1.2,Petrol,1986,160296,1028,47
C03427,Ford,Focus,1.8,Petrol,2013,59401,20251,27
C20269,Ford,Mondeo,1.4,Diesel,1992,182519,1788,42
C20058,VW,Passat,2.0,Diesel,2014,44434,27549,18
C11479,VW,Polo,1.6,Petrol,1997,188065,1729,16
C47945,VW,Passat,1.8,Diesel,2022,7717,54814,15
C29393,BMW,Z4,3.0,Petrol,2004,104338,11596,10
C29047,Porsche,Cayenne,4.0,Petrol,2006,121589,19230,11
C08565,Ford,Focus,1.4,Diesel,1991,219341,1220,46
C39507,Toyota,Yaris,1.0,Hybrid,1999,152629,2854,35
C49805,Toyota,RAV4,1.8,Hybrid,2017,27602,46953,22
C25450,VW,Passat,1.8,Diesel,2006,155609,6836,15
C34922,BMW,Z4,2.4,Petrol,2007,106878,12432,37
C30478,Toyota,RAV4,1.8,Hybrid,1993,190290,2851,7
C13520,VW,Polo,1.6,Diesel,2011,96687,9618,1
C34008,Porsche,718 Cayman,2.0,Petrol,1996,234599,2253,7
C21316,BMW,M5,4.0,Petrol,1996,107550,13830,26
C42425,VW,Golf,2.0,Petrol,1988,258315,668,16
C48901,Toyota,Yaris,1.0,Petrol,2011,97821,8103,22
C47633,Porsche,Cayenne,2.6,Petrol,1994,168563,4763,2
C49789,Ford,Focus,1.8,Petrol,2002,133490,5697,50
C44232,VW,Passat,1.6,Diesel,2008,101263,11264,49
C10724,VW,Polo,2.0,Petrol,2018,15504,27346,33
C13155,Ford,Focus,1.0,Diesel,2013,61800,15605,18
C13763,Toyota,Yaris,1.0,Hybrid,2013,49522,15397,32
C42812,VW,Polo,1.0,Petrol,1995,107107,2308,14
C30804,Toyota,RAV4,1.8,Hybrid,1995,201823,2945,32
C36261,Toyota,Prius,1.0,Hybrid,2005,153616,5491,40
C21437,Ford,Mondeo,2.0,Hybrid,1989,173586,2158,40
C25971,Porsche,718 Cayman,2.0,Petrol,2003,129276,8856,23
C32204,Ford,Focus,2.0,Petrol,2001,177817,3897,28
C07181,Ford,Fiesta,1.2,Petrol,1984,184822,631,30
C41281,Ford,Mondeo,1.6,Diesel,1997,141415,3758,13
C28087,Porsche,718 Cayman,2.4,Petrol,2012,53786,30261,32
C13702,Toyota,RAV4,2.0,Hybrid,2016,40786,42866,49
C01004,Toyota,RAV4,1.8,Hybrid,2019,28643,53333,41
C09059,VW,Polo,1.2,Diesel,1999,105615,3505,23
C44235,Ford,Focus,2.0,Diesel,1990,288943,716,11
C25675,VW,Passat,2.0,Diesel,2000,179224,3959,13
C45056,VW,Passat,1.4,Petrol,1991,248570,932,10
C35144,Ford,Fiesta,1.4,Petrol,2018,32339,20289,8
C38163,Ford,Mondeo,1.4,Petrol,2009,94899,10634,49
C22477,Ford,Fiesta,1.4,Petrol,1990,165255,1201,13
C23007,VW,Polo,1.2,Petrol,1997,111198,2802,24
C45344,VW,Passat,1.8,Diesel,2018,45778,33843,20
C36128,VW,Passat,1.8,Diesel,2002,95469,8354,38
C49710,Ford,Focus,2.0,Petrol,1987,183144,1463,41
C13099,Toyota,Prius,1.0,Hybrid,1991,150537,2214,5
C37196,Toyota,Prius,1.8,Hybrid,2001,224350,3056,27
C04108,Ford,Focus,1.6,Petrol,1991,134527,2558,31
C41336,Ford,Fiesta,1.0,Petrol,2000,193003,1559,49
C25223,Porsche,718 Cayman,2.4,Petrol,1990,154631,3325,45
C35840,Toyota,Yaris,1.4,Hybrid,1998,173658,2650,26
C29719,VW,Polo,2.0,Petrol,2008,94773,8501,30
C46953,VW,Polo,1.4,Petrol,2013,65824,12123,29
C29828,Toyota,Prius,1.8,Hybrid,2005,118708,9726,31
C17543,VW,Passat,2.0,Diesel,1992,211198,1755,44
C24916,Toyota,RAV4,2.0,Petrol,1993,181808,2695,22
C04514,VW,Golf,1.4,Petrol,2002,141419,3961,6
C19937,Toyota,RAV4,2.4,Hybrid,2010,49713,29805,47
C46525,VW,Polo,1.2,Petrol,2006,95093,5750,28
C24511,Toyota,Prius,1.8,Hybrid,1999,153094,4960,39
C27442,Toyota,RAV4,2.0,Petrol,2016,55461,32625,19
C12002,Ford,Focus,2.0,Petrol,1993,163731,2575,9
C23354,Ford,Fiesta,1.0,Petrol,2017,49108,14505,29
C27293,BMW,X3,3.0,Diesel,2014,57103,34509,2
C34204,BMW,M5,4.0,Petrol,2003,120118,20053,47
C12148,VW,Golf,1.8,Diesel,1998,56666,6686,2
C15292,Toyota,Yaris,1.2,Hybrid,2009,98580,9271,15
C46880,Ford,Mondeo,1.4,Diesel,2013,44255,20431,21
C08691,VW,Polo,2.0,Petrol,1997,91884,4169,40
C12654,Ford,Fiesta,1.4,Petrol,2002,80096,5152,47
C31470,VW,Passat,1.8,Diesel,2001,162188,4638,32
C02955,VW,Polo,2.0,Petrol,2006,73586,8627,6
C03004,Ford,Mondeo,1.8,Diesel,2010,47792,18561,48
C15814,VW,Polo,2.0,Petrol,2018,37954,24081,20
C06657,VW,Polo,1.2,Diesel,2018,25239,21080,23
C12774,Toyota,RAV4,1.8,Hybrid,2018,22607,51620,32
C39531,Toyota,RAV4,2.0,Hybrid,1990,81656,5812,21
C34408,VW,Golf,1.8,Petrol,2001,110600,5342,4
C08837,VW,Passat,2.0,Diesel,2011,98314,15717,47
C14618,Ford,Fiesta,1.2,Petrol,1990,155763,1203,45
C22836,Ford,Focus,1.6,Hybrid,1991,147372,2769,49
C15981,VW,Golf,2.0,Petrol,1999,152723,3536,44
C37916,Ford,Fiesta,1.2,Petrol,1991,268469,472,7
C01571,Ford,Focus,1.0,Petrol,2020,19485,30548,35
C35908,Toyota,Prius,1.4,Hybrid,1985,268020,620,45
C26090,BMW,X3,3.0,Diesel,2016,63291,37886,28
C20914,VW,Golf,2.0,Petrol,2012,69267,15723,26
C09958,VW,Polo,1.2,Petrol,2001,136336,3011,6
C18276,Toyota,Prius,1.8,Hybrid,1992,183296,2411,1
C15432,VW,Polo,1.2,Petrol,2020,15003,24269,29
C23494,BMW,X3,2.4,Diesel,1988,243446,1217,35
C15790,Ford,Fiesta,1.0,Petrol,2016,39821,14359,11
C35780,Ford,Mondeo,1.4,Diesel,2014,33693,23259,33
C11981,Ford,Fiesta,1.2,Petrol,2011,90750,8066,40
C44906,VW,Golf,1.8,Diesel,2016,47432,23525,5
C35763,VW,Golf,1.4,Diesel,2016,22588,24002,19
C27093,Ford,Focus,1.6,Petrol,2009,94877,11475,25
C46835,Ford,Focus,2.0,Diesel,1996,187893,2688,5
C33438,Ford,Mondeo,2.0,Petrol,2002,134132,5920,35
C47381,VW,Polo,1.4,Petrol,2020,19817,25537,28
C01591,Porsche,718 Cayman,2.0,Petrol,2010,76670,20799,1
C26756,VW,Golf,1.2,Petrol,1996,149380,2304,8
C21759,BMW,X3,3.0,Diesel,2009,79463,21314,46
C03002,Ford,Mondeo,1.8,Diesel,2019,23855,38936,4
C44112,Toyota,Prius,1.0,Hybrid,2009,86481,11998,20
C43520,Porsche,911,3.0,Petrol,2017,22217,100456,12
C00629,Ford,Focus,2.0,Petrol,2006,81822,11520,37
C20737,Ford,Mondeo,1.8,Diesel,2014,84359,19043,44
C11903,VW,Polo,2.0,Diesel,2005,115285,6278,39
C06367,Ford,Focus,1.8,Diesel,1995,186156,2422,10
C17133,Porsche,Cayenne,2.6,Diesel,1992,292547,1425,47
C09479,Toyota,RAV4,1.8,Hybrid,2002,163251,6545,8
C41871,Toyota,Yaris,1.0,Hybrid,1993,91094,3074,47
C12933,Porsche,718 Cayman,2.4,Petrol,2010,71635,23575,29
C13642,VW,Golf,1.8,Petrol,1995,179912,2044,20
C19627,Ford,Mondeo,1.6,Diesel,2018,26667,33803,2
C09952,Ford,Fiesta,1.4,Petrol,1996,212935,1184,29
C28963,Ford,Mondeo,1.4,Diesel,2018,32526,30575,7
C28446,VW,Golf,2.0,Petrol,1993,231448,1194,9
C19699,Ford,Focus,1.4,Petrol,1998,196222,2276,44
C44224,VW,Golf,1.2,Diesel,2016,48663,19062,18
C02997,VW,Golf,1.8,Petrol,2003,72721,7999,36
C13638,Ford,Focus,2.0,Diesel,2005,124494,8264,30
C22471,Toyota,Prius,1.8,Hybrid,2010,87675,17062,21
C36087,Ford,Fiesta,1.2,Petrol,2013,45326,12457,32
C28918,Toyota,RAV4,2.2,Hybrid,1994,148970,4777,41
C17650,Ford,Fiesta,1.4,Petrol,2018,31762,20357,24
C27956,VW,Polo,1.6,Petrol,2005,110830,5531,28
C02855,VW,Polo,1.4,Petrol,1993,161383,1555,33
C13390,Ford,Fiesta,1.0,Diesel,2007,152986,3666,35
C13049,Ford,Focus,1.0,Petrol,1992,130372,2234,24
C22333,Ford,Fiesta,1.2,Diesel,2010,78902,8608,13
C30578,Toyota,RAV4,1.8,Hybrid,2014,70748,29418,11
C34735,Toyota,Prius,1.8,Hybrid,1994,113659,4854,36
C19539,Porsche,718 Cayman,4.0,Petrol,1990,215657,2535,39
C39587,BMW,M5,4.0,Petrol,2003,133101,18121,4
C05573,Ford,Mondeo,1.6,Diesel,2020,19116,40283,9
C47751,VW,Golf,1.4,Petrol,1991,208875,1072,14
C30964,VW,Polo,1.4,Petrol,2001,167412,2520,13
C35496,Porsche,911,2.6,Petrol,1996,196881,6353,23
C20263,VW,Passat,1.4,Diesel,2019,32516,34531,12
C44660,BMW,X3,3.0,Diesel,2017,52451,43411,36
C21746,VW,Golf,1.6,Petrol,2004,148714,4561,39
C47249,Toyota,RAV4,2.0,Petrol,1987,206282,1458,42
C36228,Ford,Mondeo,1.4,Diesel,2021,10469,42193,19
C28787,Toyota,Prius,1.0,Hybrid,2018,11537,34761,10
C35620,VW,Golf,1.2,Petrol,2007,72912,8516,15
C46000,Ford,Mondeo,1.4,Diesel,2014,49020,21210,8
C49513,Toyota,RAV4,2.2,Hybrid,1988,319717,683,17
C44515,VW,Polo,1.6,Diesel,1996,140954,2521,49
C28684,BMW,Z4,2.2,Petrol,2006,108357,11013,8
C31549,Toyota,Prius,1.8,Hybrid,2002,144675,6489,5
C31965,VW,Passat,2.0,Diesel,2017,29924,36666,49
C09434,VW,Polo,1.0,Petrol,2007,80149,6235,10
C22374,VW,Golf,2.0,Hybrid,2018,23901,37189,39
C21623,VW,Passat,1.8,Petrol,2012,70743,18408,3
C12452,VW,Golf,1.6,Diesel,1994,180606,1882,44
C11800,Toyota,RAV4,2.0,Hybrid,1998,128940,6980,36
C31389,VW,Polo,1.0,Petrol,1997,162007,1707,32
C20769,VW,Passat,2.0,Diesel,2000,100958,7405,45
C04829,VW,Passat,2.0,Diesel,2002,93283,8945,8
C14590,VW,Golf,1.6,Diesel,1990,146610,1915,32
C01508,Toyota,Prius,1.0,Hybrid,2018,48010,28198,44
C18613,Toyota,RAV4,1.8,Petrol,2015,36827,32460,38
C19303,Toyota,Prius,1.0,Hybrid,2000,115320,5330,14
C38310,VW,Golf,2.0,Petrol,2015,6834,27814,17
C01739,Toyota,RAV4,2.0,Petrol,2012,67101,23171,12
C35876,VW,Passat,1.6,Diesel,1988,241685,912,23
C47068,Toyota,RAV4,1.8,Hybrid,1995,199369,3009,19
C05115,BMW,Z4,2.2,Petrol,1989,216898,1438,23
C24907,BMW,M5,5.0,Petrol,2013,47484,72408,9
C07636,Ford,Focus,1.0,Petrol,2008,114555,7336,42
C14399,Ford,Mondeo,2.0,Diesel,2015,73835,23069,31
C36171,Toyota,Prius,1.4,Hybrid,2001,173238,4223,7
C09184,Toyota,RAV4,2.2,Hybrid,2006,58607,20662,5
C36797,VW,Passat,1.4,Diesel,1994,220743,1540,5
C37623,VW,Passat,1.8,Diesel,2020,20796,44726,46
C01656,Ford,Mondeo,1.6,Diesel,2004,162124,5057,23
C04327,Ford,Mondeo,1.6,Hybrid,1989,179618,1833,20
C27378,Toyota,Prius,1.4,Hybrid,1988,289423,619,47
C19045,BMW,Z4,3.0,Petrol,2008,34890,24042,20
C44329,Ford,Focus,2.0,Diesel,2012,46917,22683,31
C09662,Toyota,Prius,1.4,Hybrid,2015,70910,23569,22
C15915,VW,Golf,2.0,Petrol,2002,100493,6487,40
C25467,Ford,Mondeo,1.4,Hybrid,2001,132922,5614,34
C13611,Toyota,RAV4,2.0,Hybrid,1996,198592,3414,49
C11671,VW,Golf,1.4,Petrol,2017,45269,21403,25
C01220,BMW,M5,4.4,Petrol,2005,92852,29430,40
C38864,Ford,Fiesta,1.0,Petrol,2015,47937,12787,46
C12558,Ford,Mondeo,1.8,Diesel,2010,61495,17018,32
C39144,BMW,X3,3.0,Diesel,2005,102332,13870,28
C35509,BMW,Z4,2.2,Petrol,1995,160823,3490,9
C11853,Ford,Mondeo,1.4,Diesel,2010,101822,11349,9
C13239,VW,Passat,1.4,Diesel,1985,293331,431,5
